,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2460,"14.65, 121.05",2021-09-26,33.0,25.4,29.3,40.6,25.4,34.4,24.8,77.3,0.0,0.0,0.0,,0.0,0.0,20.5,32.8,18.4,1008.3,62.5,10.1,114.5,9.8,5,,2021-09-26T05:45:02,2021-09-26T17:49:11,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2461,"14.65, 121.05",2021-09-27,32.0,25.9,28.7,40.6,25.9,33.4,25.0,81.1,0.8,100.0,4.17,rain,0.0,0.0,25.2,16.6,110.2,1007.9,72.8,9.8,81.7,7.1,5,,2021-09-27T05:45:05,2021-09-27T17:48:26,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2462,"14.65, 121.05",2021-09-28,33.6,25.7,29.3,42.3,25.7,34.8,25.2,79.1,0.0,0.0,0.0,,0.0,0.0,22.0,23.3,167.4,1007.6,56.9,9.7,152.4,13.1,6,,2021-09-28T05:45:10,2021-09-28T17:47:42,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2463,"14.65, 121.05",2021-09-29,32.0,26.2,29.3,40.6,26.2,35.5,25.6,80.9,0.0,0.0,0.0,,0.0,0.0,24.8,20.5,231.4,1007.5,65.4,9.7,194.6,16.6,8,,2021-09-29T05:45:14,2021-09-29T17:46:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2464,"14.65, 121.05",2021-09-30,31.0,25.0,28.4,39.1,25.0,33.6,25.7,85.7,34.0,100.0,8.33,rain,0.0,0.0,25.6,15.1,190.5,1008.6,72.7,8.7,85.8,7.5,3,,2021-09-30T05:45:18,2021-09-30T17:46:13,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2465,"14.65, 121.05",2021-10-01,33.1,25.4,29.2,40.6,25.4,35.0,25.5,81.2,10.0,100.0,4.17,rain,0.0,0.0,19.8,24.1,247.8,1009.2,56.7,9.9,169.5,14.7,7,,2021-10-01T05:45:23,2021-10-01T17:45:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2466,"14.65, 121.05",2021-10-02,32.0,26.4,28.8,40.6,26.4,34.0,25.1,80.9,2.9,100.0,8.33,rain,0.0,0.0,22.7,17.5,67.3,1009.3,73.3,8.9,75.8,6.5,3,,2021-10-02T05:45:28,2021-10-02T17:44:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2467,"14.65, 121.05",2021-10-03,31.0,25.6,28.0,39.1,25.6,32.2,24.9,83.6,1.8,100.0,8.33,rain,0.0,0.0,32.8,17.2,49.6,1008.6,72.5,9.8,101.0,8.6,6,,2021-10-03T05:45:33,2021-10-03T17:44:02,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2468,"14.65, 121.05",2021-10-04,29.8,24.4,27.1,36.1,24.4,29.8,24.5,86.2,18.4,100.0,16.67,rain,0.0,0.0,36.4,21.0,46.4,1007.7,83.0,9.6,69.7,6.0,4,,2021-10-04T05:45:39,2021-10-04T17:43:19,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2469,"14.65, 121.05",2021-10-05,29.0,25.2,26.6,35.6,25.2,28.8,25.0,90.9,6.6,100.0,16.67,rain,0.0,0.0,43.2,25.6,71.8,1006.3,91.3,9.4,37.9,3.4,2,,2021-10-05T05:45:45,2021-10-05T17:42:37,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
2470,"14.65, 121.05",2021-10-06,31.0,25.2,27.6,36.5,25.2,30.8,24.8,85.6,0.9,100.0,4.17,rain,0.0,0.0,21.6,14.9,94.4,1007.1,96.9,9.5,76.3,6.7,3,,2021-10-06T05:45:51,2021-10-06T17:41:55,0.0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2471,"14.65, 121.05",2021-10-07,32.0,20.0,28.2,37.9,20.0,32.0,23.9,78.3,0.0,0.0,0.0,,0.0,0.0,33.1,37.1,71.8,1007.2,85.4,10.2,87.3,7.5,3,,2021-10-07T05:45:57,2021-10-07T17:41:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2472,"14.65, 121.05",2021-10-08,31.4,25.2,28.9,40.6,25.2,33.8,24.9,79.8,0.0,0.0,0.0,,0.0,0.0,24.5,18.4,352.4,1007.9,78.6,8.2,92.6,7.8,3,,2021-10-08T05:46:04,2021-10-08T17:40:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2473,"14.65, 121.05",2021-10-09,31.6,25.7,28.8,39.1,25.7,33.9,24.9,79.8,0.0,0.0,0.0,,0.0,0.0,26.3,31.2,273.9,1007.3,78.6,9.7,111.1,9.5,5,,2021-10-09T05:46:12,2021-10-09T17:39:51,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2474,"14.65, 121.05",2021-10-10,32.8,25.7,28.9,40.6,25.7,33.9,25.1,80.6,1.4,100.0,8.33,rain,0.0,0.0,32.4,26.5,288.4,1004.4,68.7,10.1,170.0,14.5,6,,2021-10-10T05:46:19,2021-10-10T17:39:11,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2475,"14.65, 121.05",2021-10-11,32.0,25.7,28.7,42.3,25.7,33.5,24.9,80.5,1.0,100.0,4.17,rain,0.0,0.0,57.6,38.9,257.0,999.2,76.7,9.4,99.5,8.8,5,,2021-10-11T05:46:27,2021-10-11T17:38:31,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2476,"14.65, 121.05",2021-10-12,31.0,26.0,27.8,37.7,26.0,31.7,24.9,84.1,13.428,100.0,16.67,rain,0.0,0.0,67.3,28.6,206.4,1001.2,94.4,10.1,49.3,4.3,2,,2021-10-12T05:46:36,2021-10-12T17:37:52,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2477,"14.65, 121.05",2021-10-13,31.6,24.6,27.4,36.5,24.6,30.2,24.7,85.8,1.281,100.0,12.5,rain,0.0,0.0,34.2,13.0,181.7,1009.5,91.3,10.3,114.4,9.8,6,,2021-10-13T05:46:45,2021-10-13T17:37:13,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"98432099999,98429099999,C6CX3,98428099999,98434099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2478,"14.65, 121.05",2021-10-14,30.0,25.0,27.5,37.4,25.0,31.1,25.0,86.5,1.0,100.0,4.17,rain,0.0,0.0,22.3,16.8,246.8,1008.2,97.3,9.8,70.1,5.9,3,,2021-10-14T05:46:54,2021-10-14T17:36:35,0.27,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
2479,"14.65, 121.05",2021-10-15,33.0,25.1,27.6,40.6,25.1,30.6,25.0,86.8,34.0,100.0,16.67,rain,0.0,0.0,23.8,16.8,108.6,1006.6,88.8,9.8,97.0,8.4,6,,2021-10-15T05:47:04,2021-10-15T17:35:58,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2480,"14.65, 121.05",2021-10-16,36.0,25.4,29.1,43.2,25.4,33.4,24.7,78.5,1.2,100.0,8.33,rain,0.0,0.0,29.9,15.9,113.0,1008.5,77.1,10.0,117.0,10.2,5,,2021-10-16T05:47:14,2021-10-16T17:35:21,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2481,"14.65, 121.05",2021-10-17,33.0,25.1,29.0,40.6,25.1,33.4,24.3,76.8,0.0,0.0,0.0,,0.0,0.0,36.0,11.2,125.2,1010.8,59.1,10.1,97.5,8.4,4,,2021-10-17T05:47:25,2021-10-17T17:34:45,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2482,"14.65, 121.05",2021-10-18,29.0,24.9,27.2,33.6,24.9,29.6,23.8,81.7,0.3,100.0,4.17,rain,0.0,0.0,29.2,11.2,75.1,1012.2,76.6,10.1,54.0,4.7,2,,2021-10-18T05:47:36,2021-10-18T17:34:10,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2483,"14.65, 121.05",2021-10-19,33.0,23.4,28.7,39.3,23.4,32.0,23.6,75.1,0.0,0.0,0.0,,0.0,0.0,28.8,15.1,70.8,1013.2,35.1,10.1,112.1,9.5,5,,2021-10-19T05:47:48,2021-10-19T17:33:35,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
2484,"14.65, 121.05",2021-10-20,33.0,24.4,28.3,39.3,24.4,31.6,23.7,76.7,0.0,0.0,0.0,,0.0,0.0,26.6,16.6,106.5,1013.1,54.3,10.0,96.8,8.2,5,,2021-10-20T05:48:00,2021-10-20T17:33:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2485,"14.65, 121.05",2021-10-21,31.0,25.2,27.8,37.7,25.2,31.1,24.5,83.0,6.2,100.0,8.33,rain,0.0,0.0,23.4,24.1,61.1,1012.6,68.4,10.7,86.8,7.5,5,,2021-10-21T05:48:13,2021-10-21T17:32:28,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2486,"14.65, 121.05",2021-10-22,31.5,24.1,28.2,39.1,24.1,31.2,23.6,77.2,0.0,0.0,0.0,,0.0,0.0,21.2,13.1,82.4,1012.0,44.7,10.3,98.6,8.5,4,,2021-10-22T05:48:26,2021-10-22T17:31:56,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2487,"14.65, 121.05",2021-10-23,32.0,24.4,27.9,37.9,24.4,31.2,23.9,79.8,4.0,100.0,4.17,rain,0.0,0.0,38.9,16.2,105.3,1011.9,68.7,10.3,87.8,7.7,4,,2021-10-23T05:48:40,2021-10-23T17:31:25,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2488,"14.65, 121.05",2021-10-24,28.5,25.0,26.5,32.8,25.0,28.0,23.8,85.9,13.0,100.0,4.17,rain,0.0,0.0,39.6,15.1,69.9,1011.6,88.6,10.8,44.2,3.7,2,,2021-10-24T05:48:54,2021-10-24T17:30:54,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2489,"14.65, 121.05",2021-10-25,27.0,24.1,26.0,30.6,24.1,26.8,23.8,87.9,0.2,100.0,4.17,rain,0.0,0.0,26.3,11.2,116.3,1010.7,79.8,9.7,37.9,3.1,1,,2021-10-25T05:49:10,2021-10-25T17:30:24,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2490,"14.65, 121.05",2021-10-26,33.0,24.0,27.2,39.3,24.0,29.3,23.4,80.6,7.0,100.0,4.17,rain,0.0,0.0,30.2,14.8,95.3,1011.6,60.6,10.1,84.4,7.2,4,,2021-10-26T05:49:25,2021-10-26T17:29:55,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2491,"14.65, 121.05",2021-10-27,33.1,24.1,28.3,37.0,24.1,30.7,23.0,74.5,0.0,0.0,0.0,,0.0,0.0,35.3,13.0,100.8,1012.1,43.9,10.1,78.8,6.8,4,,2021-10-27T05:49:41,2021-10-27T17:29:27,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2492,"14.65, 121.05",2021-10-28,31.0,24.2,27.7,36.2,24.2,30.5,23.3,77.1,0.0,0.0,0.0,,0.0,0.0,45.0,17.2,78.0,1012.3,76.8,9.7,80.9,6.9,3,,2021-10-28T05:49:58,2021-10-28T17:29:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
2493,"14.65, 121.05",2021-10-29,34.0,24.2,28.9,36.5,24.2,30.8,21.4,65.7,0.0,0.0,0.0,,0.0,0.0,38.9,18.8,95.5,1013.2,35.8,10.5,151.2,12.9,6,,2021-10-29T05:50:16,2021-10-29T17:28:34,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2494,"14.65, 121.05",2021-10-30,33.0,23.9,28.2,38.1,23.9,30.6,22.6,72.7,0.0,0.0,0.0,,0.0,0.0,29.5,22.9,89.7,1013.7,46.6,10.0,70.2,5.9,3,,2021-10-30T05:50:34,2021-10-30T17:28:09,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2495,"14.65, 121.05",2021-10-31,33.0,23.4,28.7,37.0,23.4,30.6,21.6,67.2,0.0,0.0,0.0,,0.0,0.0,36.7,16.6,100.7,1013.3,40.8,10.4,116.1,9.9,6,,2021-10-31T05:50:52,2021-10-31T17:27:45,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,98430099999,E0758,98433099999,98425099999"
2496,"14.65, 121.05",2021-11-01,32.8,24.2,28.1,39.1,24.2,30.6,22.9,74.6,0.0,0.0,0.0,,0.0,0.0,32.0,23.2,52.0,1013.2,63.7,10.1,106.3,9.3,4,,2021-11-01T05:51:11,2021-11-01T17:27:22,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2497,"14.65, 121.05",2021-11-02,33.0,25.2,28.6,39.3,25.2,30.9,22.2,69.8,0.0,0.0,0.0,,0.0,0.0,36.7,27.7,75.1,1012.4,58.3,10.1,106.5,9.1,5,,2021-11-02T05:51:31,2021-11-02T17:27:00,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2498,"14.65, 121.05",2021-11-03,35.0,23.1,29.2,39.5,23.1,31.6,21.7,65.3,0.0,0.0,0.0,,0.0,0.0,33.5,20.5,71.5,1011.3,29.1,9.6,125.1,10.8,5,,2021-11-03T05:51:52,2021-11-03T17:26:39,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2499,"14.65, 121.05",2021-11-04,34.0,26.5,29.5,39.4,26.5,33.1,23.0,69.0,0.0,0.0,0.0,,0.0,0.0,35.3,16.7,77.6,1010.8,51.9,10.2,111.5,9.6,5,,2021-11-04T05:52:13,2021-11-04T17:26:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2500,"14.65, 121.05",2021-11-05,33.1,26.9,29.4,39.2,29.2,33.9,23.6,71.1,0.0,0.0,0.0,,0.0,0.0,35.6,38.9,61.5,1009.4,72.0,9.9,100.6,8.6,4,,2021-11-05T05:52:35,2021-11-05T17:25:59,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2501,"14.65, 121.05",2021-11-06,34.0,26.1,29.9,42.0,26.1,34.9,24.4,73.2,0.0,0.0,0.0,,0.0,0.0,20.9,46.4,106.3,1009.0,32.9,10.6,106.7,9.2,5,,2021-11-06T05:52:57,2021-11-06T17:25:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2502,"14.65, 121.05",2021-11-07,33.8,24.9,29.2,40.6,24.9,33.6,24.0,74.4,0.0,0.0,0.0,,0.0,0.0,41.0,18.4,99.0,1009.1,61.6,9.8,78.6,6.7,4,,2021-11-07T05:53:20,2021-11-07T17:25:25,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2503,"14.65, 121.05",2021-11-08,32.0,25.2,28.6,40.6,25.2,32.8,25.0,81.8,23.4,100.0,12.5,rain,0.0,0.0,31.0,12.0,79.5,1010.2,76.4,9.6,90.5,7.7,4,,2021-11-08T05:53:43,2021-11-08T17:25:09,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,F9028,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2504,"14.65, 121.05",2021-11-09,34.0,25.1,29.4,38.3,25.1,32.7,23.1,70.7,0.0,0.0,0.0,,0.0,0.0,43.2,18.4,96.7,1011.1,62.6,9.8,109.7,9.4,5,,2021-11-09T05:54:08,2021-11-09T17:24:54,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2505,"14.65, 121.05",2021-11-10,32.1,24.1,28.8,37.7,24.1,32.3,23.0,71.7,0.0,0.0,0.0,,0.0,0.0,26.6,17.6,76.8,1011.2,69.3,9.7,88.6,7.7,3,,2021-11-10T05:54:32,2021-11-10T17:24:41,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2506,"14.65, 121.05",2021-11-11,34.0,24.1,29.1,39.4,24.1,31.9,22.5,68.8,0.0,0.0,0.0,,0.0,0.0,28.8,15.2,97.9,1010.6,49.9,9.8,110.5,9.5,5,,2021-11-11T05:54:58,2021-11-11T17:24:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2507,"14.65, 121.05",2021-11-12,32.3,24.4,28.6,37.9,24.4,32.2,23.6,74.9,0.0,0.0,0.0,,0.0,0.0,34.9,11.3,84.6,1011.5,57.1,9.7,74.3,6.5,3,,2021-11-12T05:55:23,2021-11-12T17:24:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2508,"14.65, 121.05",2021-11-13,33.0,25.9,29.1,40.6,25.9,33.0,23.6,72.7,0.0,0.0,0.0,,0.0,0.0,26.3,16.6,102.5,1011.0,55.8,9.6,67.1,5.8,3,,2021-11-13T05:55:50,2021-11-13T17:24:07,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2509,"14.65, 121.05",2021-11-14,32.0,24.9,28.8,39.2,24.9,32.7,23.9,75.4,0.0,0.0,0.0,,0.0,0.0,23.0,12.5,95.6,1010.9,70.1,9.9,91.2,7.9,4,,2021-11-14T05:56:17,2021-11-14T17:23:58,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2510,"14.65, 121.05",2021-11-15,31.0,24.7,28.3,36.5,24.7,32.1,24.2,79.0,11.0,100.0,8.33,rain,0.0,0.0,31.0,16.1,81.6,1010.0,56.2,9.9,79.3,7.0,4,,2021-11-15T05:56:44,2021-11-15T17:23:51,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2511,"14.65, 121.05",2021-11-16,34.0,24.7,28.9,40.6,24.7,32.4,23.8,75.6,1.0,100.0,4.17,rain,0.0,0.0,38.9,15.7,94.2,1009.8,64.1,9.7,107.8,9.3,5,,2021-11-16T05:57:13,2021-11-16T17:23:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98432099999,98429099999,C6CX3,98428099999,RPLL,98430099999,remote,98433099999,E0758,98425099999"
2512,"14.65, 121.05",2021-11-17,33.0,25.7,28.9,39.3,25.7,32.5,23.9,75.2,0.8,100.0,4.17,rain,0.0,0.0,37.1,16.8,101.2,1010.3,54.5,9.7,200.9,17.3,8,,2021-11-17T05:57:41,2021-11-17T17:23:39,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,98430099999,F0027,98433099999,98425099999"
2513,"14.65, 121.05",2021-11-18,32.0,25.1,28.7,37.9,25.1,32.2,23.6,74.6,0.0,0.0,0.0,,0.0,0.0,24.5,35.7,86.1,1008.8,59.0,9.6,93.1,7.9,5,,2021-11-18T05:58:10,2021-11-18T17:23:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2514,"14.65, 121.05",2021-11-19,32.0,24.4,28.8,37.9,24.4,32.8,23.8,75.1,0.0,0.0,0.0,,0.0,0.0,18.7,16.0,101.6,1007.5,47.8,9.4,92.1,7.9,5,,2021-11-19T05:58:40,2021-11-19T17:23:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2515,"14.65, 121.05",2021-11-20,31.8,25.2,27.8,37.4,25.2,30.9,24.2,81.2,0.0,0.0,0.0,,0.0,0.0,26.6,18.5,84.4,1008.2,67.6,9.4,76.3,6.6,5,,2021-11-20T05:59:10,2021-11-20T17:23:30,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
2516,"14.65, 121.05",2021-11-21,32.0,25.0,27.9,40.6,25.0,31.4,24.8,83.9,1.0,100.0,8.33,rain,0.0,0.0,35.3,21.8,6.2,1010.1,82.5,9.4,124.3,10.8,5,,2021-11-21T05:59:40,2021-11-21T17:23:29,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2517,"14.65, 121.05",2021-11-22,32.0,25.9,28.6,39.2,25.9,32.5,24.7,80.0,8.0,100.0,8.33,rain,0.0,0.0,13.0,14.8,60.4,1010.7,46.9,10.3,106.1,9.3,4,,2021-11-22T06:00:11,2021-11-22T17:23:30,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2518,"14.65, 121.05",2021-11-23,32.0,25.1,28.7,39.2,25.1,32.6,23.6,74.6,0.0,0.0,0.0,,0.0,0.0,43.2,16.6,65.5,1010.4,61.7,9.8,100.7,8.5,5,,2021-11-23T06:00:43,2021-11-23T17:23:32,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
2519,"14.65, 121.05",2021-11-24,33.0,25.1,28.6,38.1,25.1,31.4,22.7,71.0,0.0,0.0,0.0,,0.0,0.0,39.6,20.5,81.1,1010.7,53.3,9.7,113.8,9.9,6,,2021-11-24T06:01:14,2021-11-24T17:23:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2520,"14.65, 121.05",2021-11-25,31.0,25.4,28.3,37.7,25.4,31.7,23.4,75.7,0.0,0.0,0.0,,0.0,0.0,36.0,18.4,70.0,1010.4,85.4,9.9,70.4,6.0,3,,2021-11-25T06:01:46,2021-11-25T17:23:39,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
2521,"14.65, 121.05",2021-11-26,30.0,25.2,27.4,34.1,25.2,30.0,23.8,80.9,0.4,100.0,4.17,rain,0.0,0.0,21.6,17.7,45.7,1010.3,76.6,9.7,45.6,4.0,2,,2021-11-26T06:02:19,2021-11-26T17:23:44,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
